	time	irradiance	rh	outdoor_temperature
2344	579.12155	-0.36593	88.0	12.77778
2345	579.37155	-0.36593	88.0	12.77778
2346	579.62155	-0.36593	88.0	12.77778
2347	579.87155	-0.36593	91.0	12.5
2348	580.12155	-0.36593	94.0	12.222220000000002
2349	580.37155	-0.36593	91.0	12.222220000000002
2350	580.62155	-0.36593	88.0	12.222220000000002
2351	580.87155	-0.36593	91.0	11.666664999999998
2352	581.12155	-0.36593	94.0	11.11111
2353	581.37155	-0.36593	94.0	11.11111
2354	581.62155	-0.36593	94.0	11.11111
2355	581.87155	-0.36593	94.0	11.11111
2356	582.12155	-0.36593	94.0	11.11111
2357	582.37155	-0.36593	94.0	10.69444375
2358	582.62155	-0.36593	94.0	10.0
2359	582.87155	-0.36593	93.5	9.305556249999999
2360	583.12155	-0.36593	93.0	8.88889
2361	583.37155	-0.36593	93.0	8.88889
2362	583.62155	-0.36593	93.0	8.88889
2363	583.87155	-0.36593	93.0	8.88889
2364	584.12155	-0.36593	93.0	8.88889
2365	584.37155	-0.36593	93.0	8.88889
2366	584.62155	-0.36593	93.0	8.88889
2367	584.87155	-0.36593	93.0	8.88889
2368	585.12155	-0.36593	93.0	8.88889
2369	585.37155	-0.36593	90.0	8.88889
2370	585.62155	-0.36593	87.0	8.88889
2371	585.87155	-0.36593	90.0	8.333334999999998
2372	586.12155	-0.36593	93.0	7.77778
2373	586.37155	-0.36593	90.0	8.333335000000002
2374	586.62155	-0.36593	87.0	8.88889
2375	586.87155	-0.36593	90.0	8.333334999999998
2376	587.12155	-0.36593	93.0	7.77778
2377	587.37155	-0.36593	93.0	7.77778
2378	587.62155	-0.36593	93.0	7.77778
2379	587.87155	-0.36593	93.0	7.77778
2380	588.12155	-0.36593	93.0	7.77778
2381	588.37155	-0.36593	93.0	7.77778
2382	588.62155	-0.36593	93.0	7.77778
2383	588.87155	-0.36593	93.0	7.77778
2384	589.12155	-0.36593	93.0	7.77778
2385	589.37155	-0.36593	93.0	7.77778
2386	589.62155	-0.36593	93.0	7.77778
2387	589.87155	-0.36593	90.0	8.333335000000002
2388	590.12155	-0.36593	87.0	8.88889
2389	590.37155	-0.36593	87.0	8.88889
2390	590.62155	-0.36593	87.0	8.88889
2391	590.87155	-0.36593	87.0	8.88889
2392	591.12155	-0.36593	87.0	8.88889
2393	591.37155	0.2998877666666676	87.0	8.88889
2394	591.62155	-0.36593	87.0	8.88889
2395	591.87155	-0.36593	90.0	8.333334999999998
2396	592.12155	-0.36593	93.0	7.77778
2397	592.37155	0.3180917000000002	93.0	7.77778
2398	592.62155	0.3180917000000002	93.0	7.77778
2399	592.87155	0.3180917000000002	93.0	7.77778
2400	593.12155	0.3180917000000002	93.0	7.77778
2401	593.37155	0.3180917000000002	93.0	7.77778
2402	593.62155	0.3180917000000002	93.0	7.77778
2403	593.87155	1.0477771999999996	90.0	8.333335000000002
2404	594.12155	0.2998877666666676	87.0	8.88889
2405	594.37155	0.5927204000000015	90.0	8.88889
2406	594.62155	1.2660418000000018	93.0	8.88889
2407	594.87155	0.008516433333334628	90.68181818181817	9.30555625
2408	595.12155	-0.08167876666666707	87.0	10.0
2409	595.37155	0.6404346999999994	84.44318181818181	10.555555
2410	595.62155	4.006283366666657	82.0	11.11111
2411	595.87155	0.3460816666666662	78.875	11.71296069444611
2412	596.12155	1.4757094000000008	77.0	12.222220000000002
2413	596.37155	6.864790033333342	77.0	12.5
2414	596.62155	1.4616719333333323	77.0	12.77778
2415	596.87155	5.142309366666659	77.0	13.287039305553888
2416	597.12155	4.5587350999999865	77.0	13.88889
2417	597.37155	18.866983099999963	74.5	14.444445
2418	597.62155	52.83831596666666	72.0	15.0
2419	597.87155	75.4939398333332	74.5	15.694443750000001
2420	598.12155	73.6935949333333	77.0	16.111110000000004
2421	598.37155	73.6935949333333	77.0	16.111110000000004
2422	598.62155	73.6935949333333	77.0	16.111110000000004
2423	598.87155	50.46379016666679	79.5	15.555554999999998
2424	599.12155	26.029784400000068	82.0	15.0
2425	599.37155	26.029784400000068	82.0	15.0
2426	599.62155	-0.36593	82.0	15.0
2427	599.87155	50.46379016666679	79.5	15.555555000000002
2428	600.12155	73.6935949333333	77.0	16.111110000000004
2429	600.37155	50.46379016666679	79.5	15.555554999999998
2430	600.62155	26.029784400000068	82.0	15.0
2431	600.87155	50.46379016666679	79.5	15.555555000000002
2432	601.12155	73.6935949333333	77.0	16.111110000000004
2433	601.37155	-0.36593	82.5	15.555554999999998
2434	601.62155	-0.36593	88.0	15.0
2435	601.87155	-0.36593	88.0	15.0
2436	602.12155	-0.36593	88.0	15.0
2437	602.37155	-0.36593	91.0	14.444444999999996
2438	602.62155	-0.36593	94.0	13.88889
2439	602.87155	-0.36593	94.0	13.88889
2440	603.12155	-0.36593	94.0	13.88889
2441	603.37155	-0.36593	97.0	13.333334999999996
2442	603.62155	-0.36593	100.0	12.77778
2443	603.87155	-0.36593	100.0	12.77778
2444	604.12155	-0.36593	100.0	12.77778
2445	604.37155	-0.36593	100.0	12.77778
2446	604.62155	-0.36593	100.0	12.77778
2447	604.87155	-0.36593	100.0	12.77778
2448	605.12155	-0.36593	100.0	12.77778
2449	605.37155	-0.36593	100.0	12.77778
2450	605.62155	-0.36593	100.0	12.77778
2451	605.87155	-0.36593	100.0	12.5
2452	606.12155	-0.36593	100.0	12.222220000000002
2453	606.37155	-0.36593	97.0	12.222220000000002
2454	606.62155	-0.36593	94.0	12.222220000000002
2455	606.87155	-0.36593	94.0	12.222220000000002
2456	607.12155	-0.36593	94.0	12.222220000000002
2457	607.37155	-0.36593	94.0	12.222220000000002
2458	607.62155	-0.36593	94.0	12.222220000000002
2459	607.87155	-0.36593	94.0	12.222220000000002
2460	608.12155	-0.36593	94.0	12.222220000000002
2461	608.37155	-0.36593	94.0	12.222220000000002
2462	608.62155	-0.36593	94.0	12.222220000000002
2463	608.87155	-0.36593	94.0	12.222220000000002
2464	609.12155	-0.36593	94.0	12.222220000000002
2465	609.37155	-0.36593	94.0	12.222220000000002
2466	609.62155	-0.36593	94.0	12.222220000000002
2467	609.87155	-0.36593	94.0	12.222220000000002
2468	610.12155	-0.36593	94.0	12.222220000000002
2469	610.37155	-0.36593	94.0	12.222220000000002
2470	610.62155	-0.36593	94.0	12.222220000000002
2471	610.87155	-0.36593	94.0	11.666664999999998
2472	611.12155	-0.36593	94.0	11.11111
2473	611.37155	-0.36593	94.0	11.11111
2474	611.62155	-0.36593	94.0	11.11111
2475	611.87155	-0.36593	97.0	10.555554999999998
2476	612.12155	-0.36593	100.0	10.0
2477	612.37155	-0.36593	97.0	10.0
2478	612.62155	-0.36593	94.0	10.0
2479	612.87155	-0.36593	94.0	10.0
2480	613.12155	-0.36593	94.0	10.0
2481	613.37155	-0.36593	94.0	10.0
2482	613.62155	-0.36593	94.0	10.0
2483	613.87155	-0.36593	94.0	10.0
2484	614.12155	-0.36593	94.0	10.0
2485	614.37155	-0.36593	90.5	10.0
2486	614.62155	-0.36593	87.0	10.0
2487	614.87155	-0.36593	87.0	10.0
2488	615.12155	-0.36593	87.0	10.0
2489	615.37155	-0.08167876666666707	87.0	10.0
2490	615.62155	-0.36593	87.0	10.0
2491	615.87155	-0.36593	87.0	10.0
2492	616.12155	-0.36593	87.0	10.0
2493	616.37155	0.5431078333333327	87.0	9.444444999999998
2494	616.62155	0.2998877666666676	87.0	8.88889
2495	616.87155	0.5431078333333327	87.0	9.444445000000002
2496	617.12155	-0.08167876666666707	87.0	10.0
2497	617.37155	-0.08167876666666707	87.0	10.0
2498	617.62155	-0.08167876666666707	87.0	10.0
2499	617.87155	-0.08167876666666707	87.0	10.0
2500	618.12155	-0.08167876666666707	87.0	10.0
2501	618.37155	-0.08167876666666707	87.0	10.0
2502	618.62155	-0.08167876666666707	87.0	10.0
2503	618.87155	1.9214288666666635	84.5	10.41666625
2504	619.12155	4.006283366666657	82.0	11.11111
2505	619.37155	1.7316473333333309	82.0	11.71296069444611
2506	619.62155	2.1736024000000005	82.0	12.222220000000002
2507	619.87155	5.696305799999999	82.0	12.5
2508	620.12155	0.7877660999999997	82.0	12.77778
2509	620.37155	28.243156266666684	79.5	13.287039305553888
2510	620.62155	4.5587350999999865	77.0	13.88889
2511	620.87155	32.42142116666667	77.0	14.444445
2512	621.12155	66.85687499999995	77.0	15.0
2513	621.37155	36.477503466666704	82.5	15.694443750000001
2514	621.62155	62.703443033333386	88.0	16.111110000000004
2515	621.87155	62.71714713333339	85.0	16.111110000000004
2516	622.12155	62.954890500000054	82.0	16.111110000000004
2517	622.37155	62.954890500000054	82.0	16.111110000000004
2518	622.62155	62.954890500000054	82.0	16.111110000000004
2519	622.87155	62.954890500000054	82.0	16.111110000000004
2520	623.12155	62.954890500000054	82.0	16.111110000000004
2521	623.37155	65.7690114666667	79.5	16.111110000000004
2522	623.62155	-0.36593	77.0	16.111110000000004
2523	623.87155	73.6935949333333	77.0	16.111110000000004
2524	624.12155	73.6935949333333	77.0	16.111110000000004
2525	624.37155	50.46379016666679	79.5	15.555554999999998
2526	624.62155	26.029784400000068	82.0	15.0
2527	624.87155	26.029784400000068	82.0	15.0
2528	625.12155	26.029784400000068	82.0	15.0
2529	625.37155	-0.36593	82.0	15.0
2530	625.62155	-0.36593	82.0	15.0
2531	625.87155	-0.36593	85.0	14.444444999999996
2532	626.12155	-0.36593	88.0	13.88889
2533	626.37155	-0.36593	88.0	13.88889
2534	626.62155	-0.36593	88.0	13.88889
2535	626.87155	-0.36593	88.0	13.88889
2536	627.12155	-0.36593	88.0	13.88889
2537	627.37155	-0.36593	91.0	13.333334999999996
2538	627.62155	-0.36593	94.0	12.77778
2539	627.87155	-0.36593	94.0	12.77778
2540	628.12155	-0.36593	94.0	12.77778
2541	628.37155	-0.36593	94.0	12.77778
2542	628.62155	-0.36593	94.0	12.77778
2543	628.87155	-0.36593	94.0	12.77778
2544	629.12155	-0.36593	94.0	12.77778
2545	629.37155	-0.36593	91.0	13.333335000000002
2546	629.62155	-0.36593	88.0	13.88889
2547	629.87155	-0.36593	88.0	13.88889
2548	630.12155	-0.36593	88.0	13.88889
2549	630.37155	-0.36593	91.0	13.333334999999996
2550	630.62155	-0.36593	94.0	12.77778
2551	630.87155	-0.36593	94.0	12.77778
2552	631.12155	-0.36593	94.0	12.77778
2553	631.37155	-0.36593	91.0	12.77778
2554	631.62155	-0.36593	88.0	12.77778
2555	631.87155	-0.36593	91.0	12.5
2556	632.12155	-0.36593	94.0	12.222220000000002
2557	632.37155	-0.36593	94.0	12.222220000000002
2558	632.62155	-0.36593	94.0	12.222220000000002
2559	632.87155	-0.36593	94.0	12.222220000000002
2560	633.12155	-0.36593	94.0	12.222220000000002
2561	633.37155	-0.36593	94.0	12.222220000000002
2562	633.62155	-0.36593	94.0	12.222220000000002
2563	633.87155	-0.36593	94.0	12.222220000000002
2564	634.12155	-0.36593	94.0	12.222220000000002
2565	634.37155	-0.36593	94.0	12.222220000000002
2566	634.62155	-0.36593	94.0	12.222220000000002
2567	634.87155	-0.36593	94.0	12.222220000000002
2568	635.12155	-0.36593	94.0	12.222220000000002
2569	635.37155	-0.36593	94.0	12.222220000000002
2570	635.62155	-0.36593	94.0	12.222220000000002
2571	635.87155	-0.36593	94.0	12.222220000000002
2572	636.12155	-0.36593	94.0	12.222220000000002
2573	636.37155	-0.36593	94.0	12.222220000000002
2574	636.62155	-0.36593	94.0	12.222220000000002
2575	636.87155	-0.36593	94.0	12.222220000000002
2576	637.12155	-0.36593	94.0	12.222220000000002
2577	637.37155	-0.36593	97.0	11.666664999999998
2578	637.62155	-0.36593	100.0	11.11111
2579	637.87155	-0.36593	100.0	11.11111
2580	638.12155	-0.36593	100.0	11.11111
2581	638.37155	-0.36593	97.0	11.11111
2582	638.62155	-0.36593	94.0	11.11111
2583	638.87155	-0.36593	97.0	11.57407194444611
2584	639.12155	-0.36593	100.0	12.222220000000002
2585	639.37155	0.4679574333333312	94.0	12.59259305555389
2586	639.62155	-0.36593	88.0	12.77778
2587	639.87155	-0.36593	88.0	12.77778
2588	640.12155	-0.36593	88.0	12.77778
2589	640.37155	1.937715300000006	91.0	11.944444999999998
2590	640.62155	-0.08887490000000059	94.0	11.11111
2591	640.87155	-0.08887490000000059	94.0	11.11111
2592	641.12155	-0.08887490000000059	94.0	11.11111
2593	641.37155	-0.08887490000000059	94.0	11.11111
2594	641.62155	-0.08887490000000059	94.0	11.11111
2595	641.87155	-0.04006903333333334	94.0	10.555554999999998
2596	642.12155	-0.08620949999999994	94.0	10.0
2597	642.37155	-0.03731419999999985	94.0	10.41666625
2598	642.62155	-0.08887490000000059	94.0	11.11111
2599	642.87155	4.837704966666651	88.0	11.805553750000001
2600	643.12155	2.1736024000000005	82.0	12.222220000000002
2601	643.37155	14.660902066666694	85.0	12.222220000000002
2602	643.62155	16.14355420000002	88.0	12.222220000000002
2603	643.87155	16.14355420000002	88.0	12.222220000000002
2604	644.12155	16.14355420000002	88.0	12.222220000000002
2605	644.37155	6.174784633333332	85.68181818181817	12.407406944446112
2606	644.62155	0.7877660999999997	82.0	12.77778
2607	644.87155	18.924263566666728	78.81818181818181	13.42592805555389
2608	645.12155	4.5587350999999865	77.0	13.88889
2609	645.37155	4.5587350999999865	77.0	13.88889
2610	645.62155	4.5587350999999865	77.0	13.88889
2611	645.87155	67.16565413333326	72.5	15.0
2612	646.12155	81.60245546666695	68.0	16.111110000000004
2613	646.37155	81.60245546666695	68.0	16.111110000000004
2614	646.62155	81.60245546666695	68.0	16.111110000000004
2615	646.87155	81.60245546666695	68.0	16.111110000000004
2616	647.12155	81.60245546666695	68.0	16.111110000000004
2617	647.37155	84.98804053333343	70.0	16.111110000000004
2618	647.62155	-0.36593	72.0	16.111110000000004
2619	647.87155	82.0348793666668	72.0	16.111110000000004
2620	648.12155	82.0348793666668	72.0	16.111110000000004
2621	648.37155	82.0348793666668	72.0	16.111110000000004
2622	648.62155	82.0348793666668	72.0	16.111110000000004
2623	648.87155	91.89476160000007	67.5	16.666665000000002
2624	649.12155	29.605280766666706	63.0	17.22222
2625	649.37155	-0.36593	65.5	17.22222
2626	649.62155	-0.36593	68.0	17.22222
2627	649.87155	-0.36593	65.5	17.22222
2628	650.12155	-0.36593	63.0	17.22222
2629	650.37155	-0.36593	63.0	17.22222
2630	650.62155	-0.36593	63.0	17.22222
2631	650.87155	-0.36593	64.69642857142857	16.80555375
2632	651.12155	-0.36593	68.0	16.111110000000004
2633	651.37155	-0.36593	72.5	15.555555
2634	651.62155	-0.36593	77.0	15.0
2635	651.87155	-0.36593	80.30357142857143	14.305556249999999
2636	652.12155	-0.36593	82.0	13.88889
2637	652.37155	-0.36593	82.0	13.88889
2638	652.62155	-0.36593	82.0	13.88889
2639	652.87155	-0.36593	82.0	13.333334999999996
2640	653.12155	-0.36593	82.0	12.77778
2641	653.37155	-0.36593	82.0	12.77778
2642	653.62155	-0.36593	82.0	12.77778
2643	653.87155	-0.36593	82.0	12.77778
2644	654.12155	-0.36593	82.0	12.77778
2645	654.37155	-0.36593	79.5	13.333335000000002
2646	654.62155	-0.36593	77.0	13.88889
2647	654.87155	-0.36593	79.5	13.055554999999998
2648	655.12155	-0.36593	82.0	12.222220000000002
2649	655.37155	-0.36593	82.0	12.222220000000002
2650	655.62155	-0.36593	82.0	12.222220000000002
2651	655.87155	-0.36593	85.0	11.666664999999998
2652	656.12155	-0.36593	88.0	11.11111
2653	656.37155	-0.36593	88.0	11.11111
2654	656.62155	-0.36593	88.0	11.11111
2655	656.87155	-0.36593	88.0	11.11111
2656	657.12155	-0.36593	88.0	11.11111
2657	657.37155	-0.36593	88.0	11.11111
2658	657.62155	-0.36593	88.0	11.11111
2659	657.87155	-0.36593	88.0	11.11111
2660	658.12155	-0.36593	88.0	11.11111
2661	658.37155	-0.36593	85.0	11.666665000000002
2662	658.62155	-0.36593	82.0	12.222220000000002
2663	658.87155	-0.36593	82.0	12.222220000000002
2664	659.12155	-0.36593	82.0	12.222220000000002
2665	659.37155	-0.36593	85.0	11.666664999999998
2666	659.62155	-0.36593	88.0	11.11111
2667	659.87155	-0.36593	88.0	11.11111
2668	660.12155	-0.36593	88.0	11.11111
2669	660.37155	-0.36593	88.0	11.11111
2670	660.62155	-0.36593	88.0	11.11111
2671	660.87155	-0.36593	85.0	11.666665000000002
2672	661.12155	-0.36593	82.0	12.222220000000002
2673	661.37155	-0.36593	82.0	12.222220000000002
2674	661.62155	-0.36593	82.0	12.222220000000002
2675	661.87155	-0.36593	82.0	11.666664999999998
2676	662.12155	-0.36593	82.0	11.11111
2677	662.37155	-0.36593	85.0	11.11111
2678	662.62155	-0.36593	88.0	11.11111
2679	662.87155	-0.36593	85.0	11.11111
2680	663.12155	-0.36593	82.0	11.11111
2681	663.37155	2.1007000999999916	84.5	10.555554999999998
2682	663.62155	-0.36593	87.0	10.0
2683	663.87155	-0.36593	84.5	10.555555000000002
2684	664.12155	-0.36593	82.0	11.11111
2685	664.37155	2.1007000999999916	84.5	10.555554999999998
2686	664.62155	-0.08167876666666707	87.0	10.0
2687	664.87155	-0.08167876666666707	87.0	10.0
2688	665.12155	-0.08167876666666707	87.0	10.0
2689	665.37155	0.9335737666666671	84.5	10.0
2690	665.62155	5.142247199999984	82.0	10.0
2691	665.87155	5.142247199999984	82.0	10.0
2692	666.12155	5.142247199999984	82.0	10.0
2693	666.37155	0.9335737666666671	84.5	10.0
2694	666.62155	-0.08167876666666707	87.0	10.0
2695	666.87155	1.5323861333333357	85.125	10.41666625
2696	667.12155	4.006283366666657	82.0	11.11111
2697	667.37155	0.5341342000000013	78.875	11.805553750000001
2698	667.62155	1.4757094000000008	77.0	12.222220000000002
2699	667.87155	1.4757094000000008	77.0	12.222220000000002
2700	668.12155	1.4757094000000008	77.0	12.222220000000002
2701	668.37155	6.864790033333342	77.0	12.5
2702	668.62155	1.4616719333333323	77.0	12.77778
2703	668.87155	1.4616719333333323	77.0	12.77778
2704	669.12155	1.4616719333333323	77.0	12.77778
2705	669.37155	0.8772789666666684	75.05555555555556	13.14815
2706	669.62155	1.5906244333333333	72.0	13.88889
2707	669.87155	13.68946650000001	69.99999999999999	15.0
2708	670.12155	81.60245546666695	68.0	16.111110000000004
2709	670.37155	63.18980999999996	64.94444444444444	16.85185
2710	670.62155	29.605280766666706	63.0	17.22222
2711	670.87155	74.55669776666672	65.5	17.22222
2712	671.12155	92.05876183333329	68.0	17.22222
2713	671.37155	92.05876183333329	68.0	17.22222
2714	671.62155	-0.36593	68.0	17.22222
2715	671.87155	92.05876183333329	68.0	17.22222
2716	672.12155	92.05876183333329	68.0	17.22222
2717	672.37155	89.91730563333333	68.0	17.5
2718	672.62155	71.55750190000015	68.0	17.77778
2719	672.87155	71.55750190000015	68.0	17.77778
2720	673.12155	71.55750190000015	68.0	17.77778
2721	673.37155	-0.36593	70.0	17.5
2722	673.62155	-0.36593	72.0	17.22222
2723	673.87155	-0.36593	70.0	17.5
2724	674.12155	-0.36593	68.0	17.77778
2725	674.37155	-0.36593	68.0	17.59259305555389
2726	674.62155	-0.36593	68.0	17.22222
2727	674.87155	-0.36593	72.5	16.574071944446114
2728	675.12155	-0.36593	77.0	16.111110000000004
2729	675.37155	-0.36593	77.0	16.111110000000004
2730	675.62155	-0.36593	77.0	16.111110000000004
2731	675.87155	-0.36593	79.5	15.555554999999998
2732	676.12155	-0.36593	82.0	15.0
2733	676.37155	-0.36593	82.0	15.0
2734	676.62155	-0.36593	82.0	15.0
2735	676.87155	-0.36593	79.5	15.555555000000002
2736	677.12155	-0.36593	77.0	16.111110000000004
2737	677.37155	-0.36593	85.5	15.0
2738	677.62155	-0.36593	94.0	13.88889
2739	677.87155	-0.36593	91.75	13.88889
2740	678.12155	-0.36593	88.0	13.88889
2741	678.37155	-0.36593	84.25	13.88889
2742	678.62155	-0.36593	82.0	13.88889
2743	678.87155	-0.36593	88.0	13.055554999999998
2744	679.12155	-0.36593	94.0	12.222220000000002
2745	679.37155	-0.36593	88.0	12.5
2746	679.62155	-0.36593	82.0	12.77778
2747	679.87155	-0.36593	82.0	12.77778
2748	680.12155	-0.36593	82.0	12.77778
2749	680.37155	-0.36593	77.0	13.88889
2750	680.62155	-0.36593	72.0	15.0
2751	680.87155	-0.36593	74.5	14.444444999999996
2752	681.12155	-0.36593	77.0	13.88889
2753	681.37155	-0.36593	74.5	14.444445000000002
2754	681.62155	-0.36593	72.0	15.0
2755	681.87155	-0.36593	77.0	13.88889
2756	682.12155	-0.36593	82.0	12.77778
2757	682.37155	-0.36593	79.5	13.333335000000002
2758	682.62155	-0.36593	77.0	13.88889
2759	682.87155	-0.36593	78.81818181818183	13.42592805555389
2760	683.12155	-0.36593	82.0	12.77778
2761	683.37155	-0.36593	85.68181818181819	12.40740694444611
2762	683.62155	-0.36593	88.0	12.222220000000002
2763	683.87155	-0.36593	85.0	12.5
2764	684.12155	-0.36593	82.0	12.77778
2765	684.37155	-0.36593	82.0	12.77778
2766	684.62155	-0.36593	82.0	12.77778
2767	684.87155	-0.36593	82.0	12.77778
2768	685.12155	-0.36593	82.0	12.77778
2769	685.37155	-0.36593	82.0	12.77778
2770	685.62155	-0.36593	82.0	12.77778
2771	685.87155	-0.36593	82.0	12.5
2772	686.12155	-0.36593	82.0	12.222220000000002
2773	686.37155	-0.36593	85.0	12.222220000000002
2774	686.62155	-0.36593	88.0	12.222220000000002
2775	686.87155	-0.36593	88.0	12.222220000000002
2776	687.12155	-0.36593	88.0	12.222220000000002
2777	687.37155	31.937565033333435	85.0	12.5
2778	687.62155	-0.36593	82.0	12.77778
2779	687.87155	-0.36593	82.0	12.77778
2780	688.12155	-0.36593	82.0	12.77778
2781	688.37155	31.937565033333435	85.0	12.5
2782	688.62155	16.14355420000002	88.0	12.222220000000002
2783	688.87155	31.937565033333435	85.0	12.5
2784	689.12155	0.7877660999999997	82.0	12.77778
2785	689.37155	0.7877660999999997	82.0	12.77778
2786	689.62155	0.7877660999999997	82.0	12.77778
2787	689.87155	31.937565033333435	85.0	12.5
2788	690.12155	16.14355420000002	88.0	12.222220000000002
2789	690.37155	16.14355420000002	88.0	12.222220000000002
2790	690.62155	16.14355420000002	88.0	12.222220000000002
2791	690.87155	8.519078866666655	82.5	13.055555
2792	691.12155	4.5587350999999865	77.0	13.88889
2793	691.37155	19.85591646666675	79.5	13.88889
2794	691.62155	13.146889133333325	82.0	13.88889
2795	691.87155	41.88652463333336	80.125	14.814815000000001
2796	692.12155	73.6935949333333	77.0	16.111110000000004
2797	692.37155	59.48017686666671	74.43055555555556	16.75925694444611
2798	692.62155	81.11059283333346	72.0	17.22222
2799	692.87155	91.10975759999988	69.94444444444446	17.5
2800	693.12155	71.55750190000015	68.0	17.77778
2801	693.37155	62.93447603333341	65.5	18.287039305553886
2802	693.62155	48.190275333333325	64.0	18.88889
2803	693.87155	48.190275333333325	64.0	19.58333375
2804	694.12155	48.190275333333325	64.0	20.0
2805	694.37155	48.190275333333325	64.0	20.0
2806	694.62155	48.190275333333325	64.0	20.0
2807	694.87155	21.598599233333303	60.0	20.555555000000002
2808	695.12155	33.24190163333332	56.0	21.11111
2809	695.37155	34.88641986666662	57.5	20.555555
2810	695.62155	-0.36593	60.0	20.0
2811	695.87155	25.811263700000055	62.0	20.0
2812	696.12155	48.190275333333325	64.0	20.0
2813	696.37155	66.15648560000012	66.5	19.444444999999998
2814	696.62155	75.07255276666692	68.0	18.88889
2815	696.87155	65.31225796666678	66.0	19.444445
2816	697.12155	48.190275333333325	64.0	20.0
2817	697.37155	-0.36593	64.0	20.0
2818	697.62155	-0.36593	64.0	20.0
2819	697.87155	-0.36593	62.0	20.0
2820	698.12155	-0.36593	60.0	20.0
2821	698.37155	-0.36593	60.0	20.0
2822	698.62155	-0.36593	60.0	20.0
2823	698.87155	-0.36593	60.0	19.444444999999998
2824	699.12155	-0.36593	60.0	18.88889
2825	699.37155	-0.36593	58.0	18.88889
2826	699.62155	-0.36593	56.0	18.88889
2827	699.87155	-0.36593	56.0	18.88889
2828	700.12155	-0.36593	56.0	18.88889
2829	700.37155	-0.36593	57.5	18.333334999999998
2830	700.62155	-0.36593	59.0	17.77778
2831	700.87155	-0.36593	59.0	17.77778
2832	701.12155	-0.36593	59.0	17.77778
2833	701.37155	-0.36593	57.5	18.333335
2834	701.62155	-0.36593	56.0	18.88889
2835	701.87155	-0.36593	59.5	18.055555
2836	702.12155	-0.36593	63.0	17.22222
2837	702.37155	-0.36593	63.0	17.22222
2838	702.62155	-0.36593	63.0	17.22222
2839	702.87155	-0.36593	63.0	17.22222
2840	703.12155	-0.36593	63.0	17.22222
2841	703.37155	-0.36593	63.0	16.666665
2842	703.62155	-0.36593	63.0	16.111110000000004
2843	703.87155	-0.36593	61.0	16.666665000000002
2844	704.12155	-0.36593	59.0	17.22222
2845	704.37155	-0.36593	61.0	16.666665
2846	704.62155	-0.36593	63.0	16.111110000000004
2847	704.87155	-0.36593	63.0	16.111110000000004
2848	705.12155	-0.36593	63.0	16.111110000000004
2849	705.37155	-0.36593	61.0	16.666665000000002
2850	705.62155	-0.36593	59.0	17.22222
2851	705.87155	-0.36593	60.5	16.80555375
2852	706.12155	-0.36593	63.0	16.111110000000004
2853	706.37155	-0.36593	65.5	15.416666249999999
2854	706.62155	-0.36593	67.0	15.0
2855	706.87155	-0.36593	67.0	15.0
2856	707.12155	-0.36593	67.0	15.0
2857	707.37155	-0.36593	67.0	15.0
2858	707.62155	-0.36593	67.0	15.0
2859	707.87155	-0.36593	67.0	15.0
2860	708.12155	-0.36593	67.0	15.0
2861	708.37155	-0.36593	69.5	14.444444999999996
2862	708.62155	-0.36593	72.0	13.88889
2863	708.87155	-0.36593	72.0	13.88889
2864	709.12155	-0.36593	72.0	13.88889
2865	709.37155	-0.36593	72.0	13.88889
2866	709.62155	-0.36593	72.0	13.88889
2867	709.87155	-0.36593	69.5	14.444445000000002
2868	710.12155	-0.36593	67.0	15.0
2869	710.37155	-0.36593	69.5	14.444444999999996
2870	710.62155	-0.36593	72.0	13.88889
2871	710.87155	-0.36593	69.5	14.444445000000002
2872	711.12155	-0.36593	67.0	15.0
2873	711.37155	14.567384066666717	67.0	15.0
2874	711.62155	-0.36593	67.0	15.0
2875	711.87155	-0.36593	69.5	14.444444999999996
2876	712.12155	-0.36593	72.0	13.88889
2877	712.37155	1.5906244333333333	72.0	13.88889
2878	712.62155	1.5906244333333333	72.0	13.88889
2879	712.87155	1.5906244333333333	72.0	13.88889
2880	713.12155	1.5906244333333333	72.0	13.88889
2881	713.37155	8.161350633333331	74.5	13.333334999999996
2882	713.62155	1.4616719333333323	77.0	12.77778
2883	713.87155	1.4616719333333323	77.0	12.77778
2884	714.12155	1.4616719333333323	77.0	12.77778
2885	714.37155	1.4616719333333323	77.0	12.77778
2886	714.62155	1.4616719333333323	77.0	12.77778
2887	714.87155	1.4616719333333323	77.0	12.77778
2888	715.12155	1.4616719333333323	77.0	12.77778
2889	715.37155	0.8158475000000022	74.5	13.88889
2890	715.62155	52.83831596666666	72.0	15.0
2891	715.87155	52.83831596666666	72.0	15.0
2892	716.12155	52.83831596666666	72.0	15.0
2893	716.37155	30.98699883333331	70.55555555555556	15.41666625
2894	716.62155	81.60245546666695	68.0	16.111110000000004
2895	716.87155	74.6024961333334	65.49999999999999	16.712960694446114
2896	717.12155	29.605280766666706	63.0	17.22222
2897	717.37155	10.621514099999983	60.44444444444444	17.592593055553888
2898	717.62155	22.827579333333322	59.0	17.77778
2899	717.87155	20.32824453333335	61.5	17.77778
2900	718.12155	46.53364020000001	64.0	17.77778
2901	718.37155	31.00320756666673	63.5	17.5
2902	718.62155	29.605280766666706	63.0	17.22222
2903	718.87155	74.55669776666672	65.5	17.22222
2904	719.12155	92.05876183333329	68.0	17.22222
