	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
730	0	0.000911097	-8.79631e-05	0.000579269	0.000429088	0.00113	-0.000143029	0.000240289	0.000146605	6.57935e-05	0.000117284	0.000220265	0.000690832	0.000891788	0.000225271	0.00292	0.000773074	0.000789522	0.000283198	0.00175	-0.000157332	0.000504178	-0.00405	-0.00154
731	0	0.000911097	0.00034327	0.00097546	0.000410494	0.00108	0.000362579	3.14665e-05	0.000270325	0.000225271	2.78907e-05	-3.07513e-05	0.000351852	0.00097546	0.000160908	-0.00395	0.00053779	0.00126	0.000257453	-0.0068	0.000220265	0.000888212	-0.00637	0.00522
732	0.000188799	0.000720868	-0.000223126	0.000615026	0.000371876	0.000954006	0	0.00039047	0.000180217	0.000818128	-0.000300362	0.000220265	0.00082957	0.00053493	-0.000160908	-0.00754	0.000657935	0.000770928	-0.00053493	0	0.000188799	0.000652214	-0.0045	0.00624
733	9.22539e-05	0.000480579	2.9321e-05	-0.000160908	8.79631e-05	0.000597863	0.000371876	0.000692262	0.000200241	0.000625038	-0.000263889	0.000597863	0.000410494	0.000750904	-3.28968e-05	0.01297	0.000504178	0.00111	9.43994e-05	-0.00741	3.00362e-05	0.000460554	-0.00528	0.50216
734	-3.07513e-05	0.00111	0.000143029	0.000799534	0.000314665	0.00080454	0	0.000570687	0.000457694	0.000579269	-0.000330398	0.000270325	0.000820988	0.000908952	0.000296071	0.04917	0.000302507	0.00103	0.000283198	0.03688	-0.000220265	0.000799534	1.3836	0.90804
735	0.000240289	0.000592141	0.000286059	0.000660796	0.000371876	0.00113	0.000111563	0.000750904	0.00058642	0.000953291	0.000334689	0.000420506	0.000572117	0.000951145	0.000353998	-0.03705	0.000197381	0.00126	3.07513e-05	-0.1019	-0.000257453	0.000322531	1.97915	1.0464
736	-0.000223126	0.000901085	0.000351852	-0.000143029	-5.43511e-05	0.000471997	-0.00048916	0.000234568	5.43511e-05	0.00058642	-0.000111563	0.000114423	0.000418361	0.00063219	-0.000492021	0.05084	0.000314665	0.000791667	-0.000205247	0	0	0.000474142	2.22678	1.22383
737	0.035	0.00044053	0.00097546	-2.71756e-05	-0.000200241	0.000457694	0.13462	-0.000425512	-0.000625753	0	0.03286	0.000217405	-0.000200241	0.000503463	0.00372	-0.08482	-0.000570687	0.000679389	0.00877	0.0742	0.07576	2.4315e-05	2.32035	1.16825
738	0.19736	-2.64604e-05	0.00112	-0.000526348	0.06418	-0.000238144	0.12474	0.0433	0.09014	0.01986	0.09574	0.01146	-0.000414785	3.86179e-05	0.04516	0.18413	-0.000896794	-0.000250301	0.06591	-0.01083	0.19862	0.01124	2.39523	1.20785
739	0.16493	0.06719	0.00315	0.15656	0.11888	0.04816	0.47092	0.21916	0.15377	0.09688	0.23063	0.08445	0.1234	0.00909	0.13065	0.05531	0.03616	-0.000444106	0.16409	-0.18802	0.41818	0.10425	2.22202	1.03666
740	2.0724	1.68295	0.05985	2.88759	2.21021	1.96267	3.48679	2.96985	2.13003	2.40982	2.08422	1.70072	1.74812	1.55705	1.29936	0.55466	1.31084	0.89173	2.07255	-0.75066	3.71414	2.64856	4.53344	1.0682
741	0.41027	0.30347	0.00772	0.71582	0.53842	0.29509	0.86386	0.74633	0.49661	0.56198	0.5998	0.2587	0.28752	0.1517	0.34301	0.13575	0.23435	0.23692	0.53344	-0.21488	1.12806	0.79888	2.40374	1.11977
742	1.46634	1.00256	0.02096	2.02839	1.30057	1.04983	2.50452	2.1734	1.4557	1.8413	1.34369	0.88636	1.22595	0.96749	0.95524	0.30738	0.62219	0.6144	1.34293	-0.75085	2.37339	2.12723	2.91267	1.1054
743	3.32506	2.86984	0.06948	4.43085	3.35666	2.80576	5.5897	5.16501	3.38692	3.74264	3.3899	2.14894	2.6086	2.847	2.25577	0.78557	1.82982	1.62396	3.38189	-0.98038	4.95316	4.84281	5.30899	0.95755
744	5.8191	5.27123	0.17466	8.08229	6.54859	5.10134	9.86079	8.87574	6.05718	7.22164	6.77678	5.08191	5.00025	4.66481	4.73029	0.75195	3.17888	3.64476	5.84335	-0.9179	8.86915	8.31195	8.39491	1.2731
745	0.98549	0.93385	0.01357	1.58139	1.04744	0.74683	2.0913	1.86885	1.10994	1.33578	1.17742	0.78239	0.87135	0.73282	0.69784	0.44491	0.46902	0.46062	0.9672	-0.47775	1.81135	1.58944	2.89968	1.29951
746	3.08964	3.08793	0.0734	4.90818	3.49416	2.77428	6.0949	5.36687	3.62978	4.37256	3.48696	2.27902	2.80543	2.92555	2.02929	0.83466	1.73654	1.67083	3.13726	-1.09946	5.61972	5.15881	6.31389	1.25938
747	6.4559	6.26774	0.187	9.22411	6.45289	5.62688	10.14022	9.26145	6.70182	7.91731	6.89386	5.07982	5.59089	5.89677	4.73351	1.43353	3.65753	3.96874	6.8623	-1.68247	9.46584	9.10863	9.29411	1.15021
748	3.50058	2.85368	0.06858	5.12699	3.55329	2.70997	5.74621	5.10322	3.91408	4.97674	3.89226	2.73528	3.2807	2.74695	2.1862	0.97041	2.11372	1.79631	3.54386	-1.0367	5.4935	4.84486	5.99334	0.9344
749	2.16995	1.94092	0.03576	2.81376	1.91952	1.4028	4.17904	3.77648	2.23679	2.8795	1.82238	1.67205	2.04817	1.81222	1.49015	0.76319	1.11977	1.17129	2.09611	-0.83038	3.82646	3.59433	4.51475	1.2163
750	4.48634	4.17015	0.12996	7.33741	4.69419	3.69682	8.50713	7.77	5.52845	6.61816	4.98326	3.60384	4.50321	3.74578	3.61642	1.04364	2.67486	2.9678	5.11209	-1.04796	8.01908	7.89341	7.86048	1.37357
751	1.02695	0.78639	0.01428	1.80145	0.9143	0.68248	2.42728	2.28018	1.15193	1.43119	0.9539	0.8947	1.01278	0.64061	0.77803	0.29034	0.65501	0.66921	1.01525	-0.60256	2.47429	1.98536	3.49873	1.2165
752	1.22861	1.4772	0.02394	2.26227	1.54673	1.18334	3.31603	3.11854	1.97056	2.24822	1.29482	1.26833	1.3184	1.23526	1.05954	0.56461	0.81698	1.10968	2.07355	-0.73311	2.98545	2.90108	3.98487	1.02622
753	2.23532	1.6211	0.03375	2.87113	1.98028	1.45609	3.76266	3.92461	1.93767	2.75642	2.36535	1.37286	1.73818	1.61355	1.28546	0.55517	1.28298	1.35006	2.40676	-0.72398	3.61816	3.5661	4.23124	1.11948
754	7.65837	8.64224	0.26072	11.23821	8.79314	7.22527	12.22005	12.24376	8.59335	11.21639	8.95673	6.65606	7.41536	7.57701	5.45955	1.911	5.4757	4.92105	9.31438	-1.97303	12.00618	11.31826	10.93102	1.09749
755	3.66801	3.27292	0.0671	5.09814	3.78494	2.40608	5.61924	5.50423	4.02978	5.076	3.72685	2.67029	3.04873	2.95853	2.50917	0.96445	2.24578	1.68633	4.04189	-1.29032	5.70459	5.40852	5.82155	1.12161
756	7.5011	6.89153	0.2173	10.07467	7.61638	5.65863	11.31387	10.8521	8.27286	9.87796	8.41238	6.2012	6.7846	6.91444	5.64901	1.35323	4.35814	4.88957	8.45643	-1.58279	10.77596	10.70245	10.20398	1.13945
757	7.28827	6.82957	0.21345	10.15281	7.78748	6.59695	11.32739	11.10497	7.77259	9.39181	7.81529	6.12959	6.95157	6.93105	5.8054	1.85469	4.3576	4.47859	7.4538	-1.96344	10.87568	10.57078	10.51578	1.08553
758	7.11661	7.38379	0.21254	10.05112	8.14265	6.05095	11.14513	11.0279	8.3098	9.10661	7.98485	5.79547	7.41319	7.05052	5.45652	1.81329	4.74107	5.34388	8.01704	-2.12782	10.88701	10.64099	10.70594	1.13888
759	1.63026	0.87288	0.01677	1.9799	1.19012	0.98004	2.46015	2.13845	1.47444	2.139	1.24979	0.90567	1.20454	1.01923	0.90137	-0.04476	0.82558	0.63972	1.7742	-0.23759	2.47997	2.23954	3.50001	1.06704
760	1.55895	1.00177	0.01808	2.12085	1.00361	0.87335	2.70883	2.5563	1.56179	1.82049	1.28149	1.03531	1.19575	1.11446	0.88698	0.48814	0.68914	0.8808	1.42936	-0.62063	2.60752	2.18798	3.64504	1.13021
761	1.50288	1.06882	0.01721	1.90773	1.11477	0.71147	2.64077	2.31129	1.48415	1.73965	1.06968	0.93821	1.12927	0.97165	1.02825	-0.09009	0.71075	0.70076	1.62011	-0.11998	2.46659	2.54643	3.93212	1.1074
762	1.24588	0.84598	0.01465	1.35142	1.21234	0.93479	2.34902	2.22926	1.12657	1.64288	1.09003	0.92876	1.0678	0.77214	0.92091	0.22097	0.61651	0.59164	1.26733	-0.57384	2.40827	2.23368	3.40484	1.14843
763	0.81053	0.44729	0.00734	0.75686	0.50099	0.33838	1.26585	1.29264	0.627	0.96406	0.71107	0.41984	0.66314	0.51643	0.71716	0.33656	0.47972	0.35968	0.696	-0.37978	1.47213	1.3883	2.74654	1.07516
764	0.36789	0.10651	0.00367	0.37377	0.20293	0.07507	0.90626	0.65591	0.44821	0.38602	0.36969	0.18557	0.22066	0.22289	0.23411	0.20191	0.09415	0.17338	0.59784	-0.18061	0.90484	0.70929	2.40117	1.19159
765	0.43942	0.08163	0.00286	0.1757	0.16052	0.03252	0.55812	0.58846	0.25596	0.35658	0.33939	0.2056	0.2858	0.09818	0.22004	0.07411	0.1026	0.10603	0.31957	-0.1905	0.68696	0.61302	2.47968	1.07001
766	0.27943	0.15441	0.00207	0.13221	0.1332	0.05057	0.57763	0.359	0.31463	0.33636	0.15046	0.09468	0.16069	0.07534	0.13978	0.08466	0.16433	0.02393	0.24451	-0.06348	0.78306	0.46399	2.38875	0.99605
767	0.31298	0.10537	0.00214	0.17189	0.16597	0.06519	0.56415	0.26453	0.27233	0.27794	0.17322	0.13282	0.10639	0.11474	0.12395	0	0.1167	0.06365	0.29536	-0.34902	0.40071	0.36532	2.4571	1.12314
768	0.18159	0.08099	0.0027	0.12687	0.18212	0.06917	0.58107	0.35052	0.26572	0.25709	0.33111	0.13741	0.12869	0.05296	0.18422	0.0958	0.07448	0.08253	0.29964	-0.26607	0.44164	0.4358	2.49369	1.12017
769	0.17121	-0.000463415	0.00099763	0.05946	0.06566	-0.000375452	0.434	0.22084	0.08647	0.08861	0.21249	0.05277	0.02715	-0.000278907	0.08341	0.01037	0.05088	-0.000110848	0.15985	-0.20732	0.36137	0.14917	2.32795	1.16324
770	0.28955	-0.000154472	0.00113	0.03839	0.09353	0.00019452	0.38666	0.12499	0.08943	0.11936	0.15876	0.03915	-0.000477003	-1.85938e-05	0.12881	0.04142	0.01545	2.28847e-05	0.12627	-0.06212	0.42233	0.26766	2.36913	1.17209
771	0.19109	0.000234568	0.00114	-0.000175211	-0.000386179	0.000527778	0.16205	0.07901	0.05754	-0.000350422	0.21408	7.72359e-05	-0.000175211	0.000373307	0.05289	-0.04055	5.8642e-05	0.000180217	0.08342	-0.20276	0.13924	0.02149	1.91895	1.01529
772	0.06905	0.000818128	0.000117284	5.72117e-05	-0.000211683	0.000690832	0	-2.78907e-05	-0.000353282	0.000439815	0.02879	0.000286059	-0.000278907	0.00053493	-0.000430518	0	0.000257453	0.000629329	-0.000615741	-0.21606	0.0672	0.000132302	2.08068	1.07089
773	-0.000125866	0.000773074	8.58176e-05	0.000570687	0.000286059	0.000430518	0.00024458	0.000210253	0.000322531	0.000492021	-0.000171635	0.000322531	0.000457694	0.00060859	0.000427658	-0.13868	0.000201671	0.00123	-3.14665e-05	0.06472	0.000314665	0.000540651	1.57233	1.01298
774	9.22539e-05	0.0012	-0.00039047	0.00105	0.000228847	0.00106	-5.43511e-05	0.000553524	0.000270325	0.000643632	-0.000171635	0.000861036	0.000114423	0.000873194	0.000257453	-0.11698	0.000638626	0.00151	0.000157332	-0.04178	0.000251732	0.000738031	1.70873	0.67278
775	-9.22539e-05	0.00148	-0.000175926	0.000480579	0.000557099	0.00129	-0.000228847	6.15026e-05	0.000205247	0.000547087	0.000200241	-0.000540651	0.000615741	0.000725159	3.28968e-05	0.00467	0.000571402	0.00105	0.000328968	-0.04673	0.000471997	0.000430518	0.94765	0.42244
776	0.000276762	0.00127	-0.000167344	0.00101	0.000600723	0.000822419	8.15267e-05	0.000381173	0.000175926	0.000822419	0.000457694	0.000553524	0.000600723	0.00105	0.000263174	0.00471	0.000460554	0.000514906	0.000220265	-0.00706	0.000257453	0.000901085	-0.00254	0.17834
777	-0.000276762	0.000892503	-0.000139454	0.00044053	0	0.000921109	-0.000251016	0.000615026	0.000146605	0.000482724	5.8642e-05	0.000420506	0.000901085	0.000690832	3.28968e-05	0.01382	0.000201671	0.000974745	-0.000321816	-0.00593	0.00044053	0.000592141	-0.00406	0.0973
778	-0.000150181	0.000961158	-0.000139454	0.000579269	-3.00362e-05	0.000547087	-0.000223126	0.000381173	0	0.000912527	8.58176e-05	-6.00723e-05	6.00723e-05	0.000690832	-0.000251732	0.01741	0.000657935	0.00103	-6.15026e-05	-0.00697	-0.000153757	0.000643632	-0.00467	0.06383
779	0.000510615	0.00101	-0.00039047	0.000482724	0	0.00128	0.000314665	0.000810977	0.000263889	0.000818128	2.9321e-05	0.00029321	0.000810977	0.00111	-3.21816e-05	-0.00629	0.000605014	0.00131	-0.000125866	-0.01101	0.000597863	0.000933267	-0.00361	0.05374
780	6.29329e-05	0.00151	-0.000697268	0.00046127	-6.00723e-05	0.000868903	-0.000135878	-6.15026e-05	0.000146605	0.00107	0.000146605	-3.07513e-05	0.000738031	0.000733025	-6.43632e-05	-0.0083	0.000592141	0.00113	-9.43994e-05	-0.01307	0.000377597	0.000526348	-0.00463	0.02568
781	0.00046127	0.000549233	-0.000381173	0.000251732	0.000300362	0.000965448	0.000457694	2.9321e-05	0.000540651	0.000553524	9.01085e-05	0.000117284	0.000480579	0.000645778	9.65448e-05	-0.00919	0.000168059	0.000686541	0.000314665	-0.01705	0.000314665	0.000592141	-0.00479	0.02837
782	-6.15026e-05	0.000858176	-0.000251016	0.000881061	0.000257453	0.000836721	-2.86059e-05	0.000270325	0.000400482	0.000933267	-0.000286059	0.000338264	0.000762346	0.000901085	-6.72238e-05	-0.02847	0.000625038	0.000858176	-0.000225271	-0.00815	0.000399767	0.00070585	-0.0046	0.01257
783	-0.000180217	0.000480579	-8.36721e-05	0.000377597	0.00029321	0.000849594	-0.000306798	0.00039047	-0.000205247	0.000723728	-0.000210253	6.00723e-05	0.000720868	0.000660796	-0.000225271	-0.00659	0.000369731	0.000595717	9.43994e-05	-0.02374	-3.21816e-05	0.000773074	-0.00461	0.01022
784	0	0.000756625	-5.57814e-05	0.000789522	0.000234568	0.00121	-0.000139454	0.00024601	0.000210253	0.000257453	2.9321e-05	0.000157332	0.00078094	0.000922539	-9.65448e-05	-0.01377	0.000403343	0.00148	-0.000579269	-0.0023	0.000220265	0.000427658	-0.00515	-0.000399052
785	0.000228847	0.000720868	-0.000135878	0.00046127	0.000314665	0.000353998	0.000306798	0.000409064	0.000351852	0.000579269	-8.36721e-05	0.000150181	0.000557099	0.000720868	0.000579269	-0.01587	0.000657935	0.000514906	0.000283198	0.0109	0.000377597	0.000888212	-0.00405	-0.04965
786	0.000180217	0.00119	2.78907e-05	0.000251732	0.000457694	0.000954006	-8.15267e-05	0.000117284	0.000657935	0.000450542	0	-0.000157332	0.000733025	0.000901085	0.000503463	-0.0009018	0.000321816	0.000470567	0	-0.0018	-9.22539e-05	0.000675814	-0.00424	-0.06952
787	-0.000360434	0.000690832	2.78907e-05	0.0011	0.000143029	0.000818128	-0.000111563	3.07513e-05	0.000498457	0.000514906	0.00029321	0.000120145	0.000498457	0.00097546	3.21816e-05	-0.000908237	0.000328968	0.000686541	-0.000283198	-0.00182	3.21816e-05	0.000806685	-0.00792	-0.0779
788	0	0.000455548	-0.000114423	0.00097546	0.000400482	0.00131	0.000380458	0.000123005	0.000240289	0.000251732	-2.9321e-05	0.000346131	0.000150181	0.00105	-0.000131587	-0.00714	0.00104	0.0012	-0.000409064	-0.01121	-0.000125866	0.000460554	-0.00457	-0.05688
789	9.43994e-05	0.00165	2.78907e-05	0.000901085	0.000117284	0.00106	0.000263889	0.000125866	0.000540651	0.000514906	0.000180217	0.000120145	0.000660796	0.00105	9.65448e-05	-0.0147	0.000436955	0.000789522	0.000493451	-0.01578	0.000263174	0.000547087	-0.00417	-0.07123
790	-0.000276762	0.000446251	-2.86059e-05	0.000629329	-2.86059e-05	0.000901085	-5.57814e-05	0.000200241	0.000234568	0.000346131	5.57814e-05	0.000276762	0.000334689	0.00111	0.000283198	0.00766	0.000652214	0.00103	0.000153757	-0.01094	0.000338264	0.000160908	-0.00446	-0.0634
791	-0.000153757	0.00106	-8.36721e-05	0.00024601	0.000629329	0.00112	0.000474142	0.000399767	-8.79631e-05	0.00024601	8.58176e-05	-3.00362e-05	0.000439815	0.000961158	0	-0.01627	0.00058356	0.000595717	0.000164484	-0.00868	3.14665e-05	0.00053779	-0.00417	-0.05352
792	-0.000150181	0.00107	2.86059e-05	0.000257453	0.000146605	0.00102	-2.71756e-05	0.000503463	0.000450542	0.000346131	-0.000171635	0.000597863	0.000733025	0.000922539	-6.43632e-05	-0.00315	0.000328968	0.000643632	-0.000276762	0	0.000220265	0.000504178	-0.00437	-0.08263
793	-0.000338264	0.00070585	-2.86059e-05	0.000503463	0.000429088	0.000933267	0.00048916	0.000270325	0.000330398	0.000723728	-0.000286059	-0.000215259	0.000400482	0.000660796	6.57935e-05	-0.01316	0.000836721	0.000700844	0.000283198	0.0047	0.000125866	0.000690832	-0.00417	-0.17299
794	-0.000360434	0.00101	-0.000195235	0.000409064	0.000150181	0.000806685	0.000400482	0.000120145	0.000429088	0.000818128	-0.000175926	-9.43994e-05	0.000836721	0.000841013	0.00019309	0	0.000403343	0.0013	-0.000220265	0.00257	0.000157332	6.57935e-05	-0.00588	-0.17055
795	9.01085e-05	0.000755195	-0.000114423	0.000868903	0.000469136	0.000888212	0.000200241	0.000300362	0.00063076	0.000436955	-0.000557099	0.000399767	0.000314665	0.00078094	0.000125866	-0.00177	0.000941133	0.000858176	-0.000289634	-0.0053	0.000450542	0.000592141	-0.00413	-0.17558
796	0	0.00148	-0.000143029	0.00103	0.000410494	0.00108	-0.000200241	0.000510615	0.000146605	0.000629329	-0.000351852	-6.43632e-05	0.000257453	0.00111	6.43632e-05	-0.00174	0.000470567	0.000892503	0.000120145	0.00261	0.000128726	0.000526348	-0.00457	-0.1761
797	6.00723e-05	0.000638626	0.000223126	0.000579269	0.000450542	0.00103	0.000314665	0.000584275	0.000400482	0.000314665	-0.000263889	9.22539e-05	0.000572117	0.000750904	0.000220265	-0.0017	0.000369731	0.00136	0.000346131	-0.0136	0.00019309	0.000625038	-0.00424	-0.17734
798	3.00362e-05	0.00070585	-0.000223126	0.000125866	0.000270325	0.000723728	0.000139454	0.000283198	0.000615741	0.000559245	-0.000314665	-9.22539e-05	0.000469136	0.000961158	9.65448e-05	-0.01446	0.000274616	0.00124	6.43632e-05	-0.00991	-3.14665e-05	0.000493451	-0.00558	-0.19375
799	-0.000150181	0.000981181	-0.000167344	0.000450542	0.000257453	0.000855316	0.000362579	0.000420506	0.00029321	0.000592141	0.000150181	0.000307513	0.000263889	0.0012	-0.000460554	-0.00288	0.000638626	0.000765922	0.000123005	-0.01249	-3.14665e-05	0.000723728	-0.00418	-0.17375
800	0.000307513	0.000686541	-0.000117284	0.000772359	6.00723e-05	0.000690832	0.000111563	0.000276762	0.000184508	0.000394761	0.000171635	-9.43994e-05	0.000543511	0.000768783	0.000164484	-0.00197	0.00053779	0.000875339	0.000240289	-0.00887	0.000471997	0.000723728	-0.00403	-0.18792
801	0.00024601	0.000892503	-0.000314665	0.000692262	5.8642e-05	0.00092683	0.000263889	0.000480579	0.000184508	0.000131587	-2.9321e-05	0.000314665	0.000510615	0.000723728	-3.28968e-05	-0.0113	0.00058356	0.000652214	6.29329e-05	0.01225	3.14665e-05	0.000789522	-0.0045	-0.18343
802	0.00024601	0.000595717	5.57814e-05	0.000675814	0.000410494	0.000772359	8.36721e-05	0.000360434	0.000600723	0.00053493	0.000114423	0.000522772	0.000429088	0.00113	0.000263174	-0.02238	0.000638626	0.00124	0.000289634	-0.01308	0.000503463	0.000547087	-0.00429	-0.19921
803	0.00046127	0.000888212	-0.000171635	9.43994e-05	0.000117284	0.00106	0.000362579	0.00078094	0.000791667	0.000346131	-2.9321e-05	-3.14665e-05	0.000543511	0.00101	0.000263174	-0.00956	0.000756625	0.000700844	-3.21816e-05	-0.000870334	-0.000188799	0.000514906	-0.0057	-0.2126
804	0.000153757	0.000773074	0.00039047	0.000756625	0.000858176	0.000739461	0.000257453	0.000180217	3.07513e-05	0.000409064	-0.000223126	0.000522772	0.000720868	0.0011	0.00061145	-0.00656	0.000436955	0.00112	0.000427658	0.00469	3.07513e-05	0.00092683	-0.00424	-0.18194
805	0.000210253	0.00101	-0.00034327	0.000755195	0.000228847	0.000818128	-0.000195235	0.000762346	0.000205247	0.000755195	-0.000114423	0.000220265	0.000660796	0.00111	6.43632e-05	-0.01355	0.000892503	0.00092683	-0.000257453	-0.00254	-0.00019309	0.000907521	-0.00424	-0.17643
806	-9.01085e-05	0.000840298	8.15267e-05	0.00097546	0.000557814	0.000921109	0.000516336	0.000738031	0.000150181	0.000836721	0.000420506	0.000522772	0.000205247	0.000720868	9.65448e-05	-0.01286	0.000394761	0.00109	-9.43994e-05	-0.00564	-0.000220265	0.000773074	-0.00438	-0.17731
807	8.79631e-05	0.00113	-0.000228847	0.00044053	0.000733025	0.00119	0.000585705	0.000469136	0.000457694	0.000418361	-8.58176e-05	0.000522772	0.000820988	0.00044053	0.000131587	-0.01019	0.000427658	0.000981181	0.000314665	-0.00785	0.00099763	0.000672238	-0.00399	-0.12753
808	0.00024601	0.00092683	-0.000418361	0.000164484	0.00029321	0.000836721	0	0.000381173	0.000527778	0.000526348	0.000117284	0.000150181	0.000371876	0.000922539	6.29329e-05	-0.000846018	0.000652214	0.00117	3.07513e-05	-0.01186	0.000346131	0.000559245	-0.00421	-0.20159
809	-0.000150181	0.00070585	2.78907e-05	0.000740177	0.000171635	0.000855316	-2.78907e-05	0.000300362	0.000200241	0.000257453	-0.000114423	0.000123005	0.000146605	0.000810977	-0.000482724	-0.00174	0.000403343	0.000876055	0.000160908	-0.01137	0.000338264	0.000394761	-0.00481	-0.20722
810	-9.43994e-05	0.000961158	-0.000171635	0.000514906	0.000175926	0.000891788	0.000223126	0.000540651	0.000210253	0.000830285	-0.000143029	-3.07513e-05	0.00058642	0.00122	0.000160908	-0.00249	0.00070585	0.00053636	-6.29329e-05	-0.00415	0.000160908	0.000675814	-0.00422	-0.23637
811	3.00362e-05	0.000377597	-0.000143029	0.00053493	0.000286059	0.000921109	-0.000111563	0.000300362	0	0.00019309	-0.000146605	9.22539e-05	0.000306798	0.000861036	3.21816e-05	0.00168	-0.000201671	0.000929691	0.000128726	-0.00421	0	0.000493451	-0.00428	-0.17795
812	9.22539e-05	0.00158	-0.000362579	0.000922539	-0.000234568	0.000579269	-0.000211683	0.000629329	0.000146605	0.000164484	0.000278907	-3.00362e-05	0.000753049	0.000768783	0.000128726	-0.02036	0.000638626	0.000981181	0.000220265	-0.00679	0	0.000418361	-0.0093	-0.19457
813	-6.15026e-05	0.000720868	5.57814e-05	0.000386179	0	0.000974745	-0.000362579	0.000469136	0.000286059	0.00044053	0	0.00024601	0.000657935	0.00108	-6.57935e-05	-0.01839	0.00034327	0.000735886	-0.000225271	-0.00334	-0.000409064	0.000941133	-0.00451	-0.1961
814	-6.15026e-05	0.000941133	-0.000135878	0.000409064	8.79631e-05	0.00103	-0.000353282	0.000307513	0.000117284	0.000643632	-0.000257453	0.000120145	0.00078094	0.000871049	-0.000160908	-0.00924	0.000197381	0.00136	-0.000225271	0.00168	0.000188799	0.000605014	-0.00418	-0.18765
815	-0.000439815	0.000652214	0	0.000855316	5.8642e-05	0.000965448	0.000326107	6.15026e-05	0.00039047	0.000768783	0.000120145	3.14665e-05	0.000753049	0.000629329	-9.86902e-05	-0.01195	0.000739461	0.000720868	3.14665e-05	-0.01438	3.21816e-05	0.000789522	-0.00408	-0.24192
816	9.01085e-05	0.000974745	2.86059e-05	0.00113	0.000613596	0.00080454	5.57814e-05	0.000600723	-0.000175926	0.00061145	0.000114423	9.01085e-05	0.000410494	0.000943994	-0.000134448	-0.00769	0.000460554	0.00136	0.000645778	-0.01233	0.000660796	0.000268895	-0.00385	-0.21474
817	6.00723e-05	0.000892503	-2.78907e-05	0.000526348	0.000557099	0.000888212	0.000167344	0.000510615	0.000263889	0.000353998	-0.000146605	9.43994e-05	0.00123	0.000891788	0	-0.01131	0.000605014	0.000547087	0.000251732	-0.000753765	0.000220265	0.000302507	-0.00769	-0.2284
818	-0.000125866	0.0011	-5.43511e-05	0.000943994	0.000439815	0.000755195	-0.000114423	6.00723e-05	3.00362e-05	0.00044053	-0.000146605	0.000283198	0.000830285	0.000953291	3.21816e-05	-0.000756625	0.000549233	0.00126	-0.000160908	0.00151	3.07513e-05	0.000403343	-0.00447	-0.19078
819	-0.00039047	0.000773074	-0.000251016	0.00044053	0.000117284	0.000756625	0.000257453	6.15026e-05	0.000498457	0.00070728	0.000120145	0.000645778	0.000322531	0.000830285	0.000197381	-0.00377	0.000302507	0.000411924	-0.000220265	0.00075448	0	0.000302507	-0.00382	-0.1958
820	-0.000270325	0.000755195	-0.000200241	0.000738031	0.000733025	0.00158	0.000135878	0.000307513	0.000369016	0.000786661	-0.000381173	-5.8642e-05	0.000322531	0.00126	0.000403343	-0.00419	0.000274616	0.000686541	-0.000386179	-0.00251	0.000257453	0.000592141	-0.00369	-0.21795
821	0.000450542	0.000907521	-0.000114423	0.000251732	0	0.000526348	-0.000228847	0.000307513	0.000114423	0.000493451	-0.00034327	0.00024601	0.000657935	0.00129	0.000263174	-0.00644	0.00053779	0.000755195	-0.000125866	-0.00482	0	3.28968e-05	-0.00409	-0.21917
822	9.01085e-05	0.00105	0.000223126	0.000597863	0.000429088	0.000822419	-0.000167344	0.000251732	0.000286059	0.000482724	0	0.000215259	0.000791667	0.000584275	-0.000336119	-0.01545	0.000672238	0.00105	0.000346131	-0.00464	0.000418361	0.00102	-0.00401	-0.18588
823	0.000123005	0.00058356	-0.000314665	0.00080454	0.000715147	0.00099763	0.000117284	0.000215259	0.000439815	0.000470567	3.00362e-05	0.000270325	0.000557099	0.000676529	0.000225271	-0.000788807	0.000336119	0.000525633	0.00044053	-0.00473	0.000123005	0.000197381	-0.00393	-0.165
824	9.22539e-05	0.000571402	0.000271756	0.000526348	0.000540651	0.000986902	0.000139454	0.000220265	0.00039047	0.000160908	-0.000410494	-6.29329e-05	0.00058642	0.000643632	-9.65448e-05	-0.00623	0.000235283	0.00158	0	-0.00891	0.000184508	0.000707995	-0.00403	-0.15345
825	0	0.000981181	-2.78907e-05	0.000657935	0.000257453	0.000806685	0	0.000188799	-8.79631e-05	-3.21816e-05	-0.000540651	0.000128726	0.000286059	0.0011	9.86902e-05	-0.01201	0.00070585	0.00119	0	-0.00601	0.000251732	0.000514906	-0.00437	-0.11053
826	5.72117e-05	0.000480579	-0.000400482	0.000868903	0.000498457	0.000840298	0.000502033	0.000146605	-5.72117e-05	0.000675814	-2.9321e-05	0.00024601	0.000429088	0.000991194	-0.000164484	-0.00554	0.000625038	0.00112	6.43632e-05	-0.02308	-6.29329e-05	0.000427658	-0.00571	-0.11308
827	-9.01085e-05	0.00116	-0.000195235	0.000482724	0.000381173	0.000625038	0.000146605	0.000123005	0	0.000328968	0.00029321	0.000584275	0.000205247	0.0011	-0.000164484	-0.01465	0.000386179	0.00109	-3.14665e-05	-0.00734	3.21816e-05	0.000592141	-0.00467	-0.10795
